ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,D1_Ps,D1_Tobs,D2_noiseRV_mean,D2_noiseRV_median,D2_noiseRV_stdev,D3_samplingRV_idx,D3_PsRV_mean,D3_PsRV_median,D3_PsRV_stdev,D3_NumRV,D4_noiseRV_mean,D4_noiseRV_median,D4_noiseRV_stdev,ds1_file,ds2_file,ds3_file,ds4_file
RV-10,False,0.0,0.0,-282.80258591287475,2457432.19968533,0.0,0.0025,0.25,-0.0347041886471494,0.5434778391841044,2.9278191532676137,159,117.40394714281761,59.92910999991,123.37968578385754,,0.4280131124487647,0.5643257977123262,3.1269728435140878,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-10.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-10.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-10.dat
RV-11,True,64.01803041790849,1.3306854937132104,1155.3143830608924,2457514.7279109946,0.8790610669380075,0.0025,0.25,0.4623912694610053,0.5844384197612666,3.61766549428518,35,70.17400863637555,16.946694999933243,118.64194373349717,,-0.20391675974020362,0.828744078015721,3.039974806330114,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-11.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-11.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-11.dat
RV-12,True,47.76149478421884,0.9858498893622177,412.23631099552495,2457693.3575471407,0.6327499209730127,0.0025,0.25,0.3736042550677201,-0.63393817480495,3.2783733529457217,83,14.721545000005896,6.0178749999031425,19.17926769700337,,-0.41833744296936504,-0.9901528971171247,2.4015471918829085,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-12.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-12.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-12.dat
RV-13,True,53.21611557580007,1.1015539667593954,-298.4363541478142,2457713.246252825,0.7153956905424252,0.0025,0.25,0.6766708199858715,0.6405406212450714,3.157003425841417,68,16.145696874998976,6.468190000159666,36.704968802113015,,0.502592903004799,0.8125859327940483,2.8990905379300984,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-13.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-13.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-13.dat
RV-14,True,59.72545689368187,1.239630903805373,-1459.4259034385354,2457431.6642970513,0.814022074146695,0.0025,0.25,-0.40519132082106973,-0.4710298281935702,3.129435629790914,344,6.306865175438457,1.7877700000535697,20.095900577486255,,0.02018744668765235,-0.6205708271134542,3.0594565770979947,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-14.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-14.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-14.dat
RV-15,True,67.01060105632543,1.3941642648311454,1720.5745109702293,2457412.6791381934,0.924403046307961,0.0025,0.25,0.13981892389943154,0.5073948987281298,3.1361099491322837,283,29.798697600010783,5.979290000163019,69.52789467316325,,0.3483802858619064,0.7857061764820921,3.039136760582434,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-15.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-15.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-15.dat
RV-16,True,15.530831854709296,0.3021691605544396,-1715.479203836604,2457650.961774228,0.14440654325317115,0.0025,0.25,0.43085863700447413,0.4314237215798435,2.9663370648362135,246,56.81097346153827,18.51064500026405,132.5277598745031,,-0.058436118681850564,0.8824863580948559,3.783874271703495,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-16.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-16.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-16.dat
RV-17,True,54.69954716280564,1.1330206973928472,-1033.4586997910847,2457811.8072799696,0.7378719267091765,0.0025,0.25,0.5494775143373417,0.5695250217959434,3.2411696590250867,329,22.872048749995884,3.5159350000321865,56.75831630830125,,-0.1698692523767219,-0.7807455122851565,2.2845850870495394,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-17.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-17.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-17.dat
RV-18,True,11.88888832489658,0.2249158129523517,1484.8930398345155,2457442.4702409017,0.08922558068025122,0.0025,0.25,0.3060661512679015,0.5398224396589822,3.030332622786991,323,28.06364224489056,7.019749999977648,56.9000575522999,,0.47553497250492954,0.6806766921017042,2.5424900470194416,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-18.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-18.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-18.dat
RV-19,True,57.06140810861757,1.1831207780615849,-448.8164658909918,2458106.1179912034,0.7736576986154178,0.0025,0.25,0.4034590813109629,0.806396064700214,2.764627587149835,81,10.551429580418406,2.907569999806583,51.478216332327946,,0.21179985078794156,0.5097041542517622,3.192029281313413,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-19.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-19.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-19.dat
RV-20,True,56.22015159138836,1.1652759428476318,821.8495604842492,2457576.79251799,0.7609113877483085,0.0025,0.25,0.0005309430556231577,0.49000856028902423,2.740673921955303,262,6.604908267476265,2.0148499999195337,17.09030678104509,,0.1376497768070587,0.48726450079567674,2.8970392326397323,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-20.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-20.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-20.dat
RV-21,True,61.35993416487064,1.2743016338002862,-1670.9165067919466,2457459.992329456,0.8387868812859187,0.0025,0.25,-0.018544521286617377,0.5439933510333629,3.037883567472074,9,59.278688749996945,20.501975000137463,91.38902361889741,,-0.039189036415486,0.5916776538024786,2.955750717882967,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-21.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-21.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-21.dat
RV-22,False,0.0,0.0,-1421.126700593462,2457562.4712174,0.0,0.0025,0.25,-0.38832175371615457,-0.6000866408918009,3.0896995335751845,264,28.01257803571311,8.981159999966621,63.66870590568141,,0.9684814357441699,1.4541369025354682,2.9777523554640073,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-22.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-22.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-22.dat
RV-23,True,63.316368202630535,1.315801749752769,616.5736705117151,2457441.170466224,0.8684298212519778,0.0025,0.25,0.07624240795464014,0.5297293829955793,3.3817337477859546,314,11.265164666667225,1.9815400000661612,35.57473940435904,,-0.3041804828747122,-0.6193725276334014,3.1254670762445973,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-23.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-23.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-23.dat
RV-24,True,70.91380122903092,1.476959420009747,-1050.08912487434,2457592.2131455564,0.9835424428641049,0.0025,0.25,0.5279611523224782,0.4744434563764082,3.314447096483427,173,36.77302444444762,22.946589999832213,33.67130420277423,,0.33338044473685713,0.7315364489901011,2.747695864834352,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-24.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-24.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-24.dat
RV-25,True,22.566903501509042,0.4514191651835251,315.06604257425533,2458300.9140442093,0.2510136894168037,0.0025,0.25,-0.18249700320178502,-0.6415955803702744,3.1927250209406743,338,10.102613177568278,0.9750599996186793,44.284719287082055,,-0.07551847637140402,-0.5671025795037793,3.151097907730528,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-25.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-25.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-25.dat
RV-26,True,14.767256596469203,0.285972109622074,-897.156473023013,2457400.2236673743,0.13283722115862429,0.0025,0.25,-0.06944709840083471,-0.6726682928644325,3.1023817600219896,281,88.94895625000936,8.474979999940842,180.412075165748,,0.5254426417128004,-0.6677118973303633,3.2256544226217234,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-26.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-26.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-26.dat
RV-27,True,26.285829406988984,0.5303054722694632,1116.1835770665757,2459735.5430373847,0.3073610516210452,0.0025,0.25,0.18042040537955167,-0.6110140930051208,3.2751706679573993,189,23.69084346938726,5.039349999744445,55.23296354869989,,0.009735623896640924,-0.6176109216919259,4.153895271483953,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-27.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-27.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-27.dat
RV-28,True,58.71849470294558,1.2182710997594515,-1295.0653178788148,2457456.2751464145,0.7987650712567511,0.0025,0.25,0.3258299316391157,0.6753692878672239,3.2067626272603995,311,69.03527740739217,23.9653600002639,103.83044162862241,,0.6504829152693263,-0.4943565713848277,4.4677879432145335,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-28.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-28.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-28.dat
RV-29,True,52.90881378346239,1.0950354438916265,330.52411116418807,2457419.2691129213,0.7107396027797332,0.0025,0.25,0.08061050420603141,-0.44989738690146147,3.168320109910196,30,10.441011333331051,2.9611999997869134,26.93777236621083,,0.3907313140784776,-0.4662767931596207,3.5102620224995587,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-29.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-29.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-29.dat
RV-30,True,12.117755286453445,0.2297705666823458,-79.83948378315563,2457397.7609783155,0.09269326191596128,0.0025,0.25,-0.4174488151052974,-0.8781224960908365,2.641671635686474,49,30.683447254903832,9.072849999647588,83.35256095931905,,0.18317219170842577,0.5497603006211221,2.998419563729455,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-30.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-30.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-30.dat
RV-31,True,12.281696015172402,0.23324809729153578,-182.1667759303018,2457407.3262253175,0.095177212351097,0.0025,0.25,-0.19290592671064252,0.4782306886337401,2.859592028005269,30,10.441011333331051,2.9611999997869134,26.93777236621083,,0.282274328340805,0.6342960378746689,2.982079501027065,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-31.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-31.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-31.dat
RV-32,True,7.091160188078479,0.12314582217136168,649.0407757500398,2457474.920143604,0.016532730122401196,0.0025,0.25,0.15744793550009067,0.6860125001406748,3.4435268025537153,29,21.181989491522565,7.790020000189543,46.41638321360892,,0.44503529132806663,0.5251721068275668,3.3548368718559076,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-32.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-32.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-32.dat
RV-33,True,67.99820260355165,1.4151133885601863,833.786770245465,2457403.2541971714,0.9393667061144187,0.0025,0.25,0.12976490494141385,-0.42652803753137997,3.0623614249310647,204,136.32523615382468,44.960269999690354,151.46121743011588,,-0.8782033866424618,-0.9172901617101121,2.9708258840681845,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-33.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-33.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-33.dat
RV-34,True,60.9416663708634,1.2654292866546781,-766.9344746561228,2458804.457684687,0.8324494904676273,0.0025,0.25,-0.26035433027971533,-0.6988763991140847,3.1736113688710077,136,149.34745499998098,28.415230000158772,254.61117215406338,,0.06442121711751866,0.5129523830986945,3.8617170036423336,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-34.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-34.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-34.dat
RV-35,True,34.15223867187321,0.6971686991003406,291.8823487043146,2457430.364571502,0.4265490707859576,0.0025,0.25,0.28082118435946185,0.4622632183495777,3.0695087102707013,57,46.832240800000726,3.023209999781102,147.05518027863525,,0.8579949829107468,0.9261959250864148,3.628333722044765,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-35.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-35.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-35.dat
RV-36,False,0.0,0.0,693.9781606653278,2457760.95443124,0.0,0.0025,0.25,0.2884307689500722,0.4651868481974299,2.825364467153023,316,4.665203750000468,1.0067400000989437,15.836894085657772,,0.9220500594404407,1.4363168090269045,2.6850869535764006,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-36.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-36.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-36.dat
RV-37,True,32.249617662509905,0.656810071628998,1122.1566498997681,2457398.1230673385,0.3977214797349986,0.0025,0.25,-0.5529613029167013,-0.7219485171379736,3.265434506841496,50,22.05398538461528,7.054449999937788,49.73469328562982,,0.41024133454557093,0.8802780757094322,2.5474814945337534,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-37.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-37.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-37.dat
RV-38,True,69.5048497457104,1.447072570363554,-1311.965241620922,2461065.405991009,0.9621946931168243,0.0025,0.25,-0.3101456749330519,-0.6080020176285545,3.068609861321527,134,37.27164454546503,13.047929999884218,79.64876980065777,,1.7847938444920484,1.7242200317648104,2.979607781515787,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-38.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-38.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-38.dat
RV-39,True,21.47822841810195,0.4283260573536777,-706.9078045323831,2457754.495117315,0.2345186123954841,0.0025,0.25,-0.16249444793393458,0.5317572000924506,2.529300036963116,61,2.485213666662781,1.060384999960661,3.0916360631459607,,0.20153343270673324,-0.5179028631726458,3.0855044041167567,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-39.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-39.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-39.dat
RV-40,True,64.58218247310126,1.342652355490027,-2232.910118170581,2457400.683549418,0.8876088253500192,0.0025,0.25,0.20063251630319456,0.7705698748918439,3.0421988697138307,43,112.33962235292968,13.988729999866337,262.40844059461216,,-0.9153181926948404,-0.8966496671750608,2.6185203542335773,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-40.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-40.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-40.dat
RV-41,True,57.47146393924577,1.1918189320446073,-1327.034219634912,2457641.2539598467,0.779870665746148,0.0025,0.25,-0.0470065820660627,-0.6088882651021912,2.735002863085704,39,13.899198924732064,7.966250000055879,23.345730679167026,,0.4796511206955139,0.6161698332391171,2.859582737761694,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-41.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-41.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-41.dat
RV-42,True,45.88661542643491,0.9460797211668011,-482.71965448426363,2457922.7698069797,0.6043426579762865,0.0025,0.25,-0.3780535748168104,0.4760033084709422,2.9578419435495245,179,7.185099499998614,2.4886950000654906,22.17397127015237,,0.21775634601329044,0.5078243724765793,3.1025997727457346,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-42.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-42.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-42.dat
RV-43,True,46.497360987398174,0.9590349300357188,-1960.949458289576,2457719.708436779,0.613596378596942,0.0025,0.25,-0.15674420207123876,-0.5007055108231806,3.0030010889824035,351,7.531190468750235,0.9859299999661744,23.097234351352665,,0.1899237807721665,-0.4611649581342731,3.164784383496969,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-43.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-43.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-43.dat
RV-44,True,33.8608979978069,0.6909887454080251,-1957.8139590244418,2457406.947462189,0.42213481814858944,0.0025,0.25,-0.1352684047716068,0.5439500850107252,3.0291795758085533,252,89.15592799996958,6.002189999911934,169.8538799392476,,-0.18335333072017926,-0.02970864162369169,1.1926900651804153,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-44.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-44.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-44.dat
RV-45,True,9.755130004722801,0.17965427282745333,-286.5441927235315,2457534.808814001,0.056895909162466674,0.0025,0.25,-0.23085616818305965,0.44648576528690037,2.4763792387347014,200,81.21044434783171,24.995009999722242,167.08554270930736,,0.2510879079345983,0.5888625308367141,1.8730453531666875,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-45.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-45.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-45.dat
RV-46,True,32.664927367625715,0.6656196714344849,1213.479130935074,2457394.279242125,0.40401405102463206,0.0025,0.25,-0.3896846009046619,-0.5697535042798605,2.850892764999636,125,86.65523333332709,7.996999999973923,247.2939547852288,,0.2331977878319721,0.6273035877432394,3.0050193607975726,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-46.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-46.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-46.dat
RV-47,True,30.859717115096426,0.6273273327444696,-52.70417676918805,2457488.74509377,0.37666238053176404,0.0025,0.25,-0.28798349273791113,-0.46596709357408417,3.2364644685475383,153,45.5352479999885,11.02273999992758,88.07706668203753,,0.18107178187811057,-0.47310556411540394,2.1984914079399087,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-47.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-47.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-47.dat
RV-48,False,0.0,0.0,2082.3001475798255,2457410.856946636,0.0,0.0025,0.25,0.4219532913859691,0.8544976862998817,3.0063548542293352,340,22.190240500005892,7.588505000108853,39.33480712980773,,-0.6587922140157952,-0.5827018796224296,3.5201365930078863,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-48.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-48.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-48.dat
RV-49,True,26.059625180163888,0.5255072007913552,-640.587662477375,2458051.863412754,0.303933714850968,0.0025,0.25,-0.20360271608500138,-0.5102647800414557,2.7576582072430287,304,13.426242407402713,2.05655000009574,33.42985723980396,,-0.1401561410304614,0.7546055545146306,2.89748387734259,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-49.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-49.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-49.dat
RV-50,True,14.715951366145203,0.28488381685762554,764.9423811745455,2457402.409352875,0.13205986918401824,0.0025,0.25,0.48215978115439156,0.576352962016323,3.3736307405237826,115,93.37214999998871,18.93167999992147,165.66126240599348,,-0.63947436186383,-0.9122406631183955,2.302654017911894,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-50.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-50.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-50.dat
RV-51,True,39.21275674412342,0.804513021845042,-707.6817321561939,2457538.8659713124,0.503223587032173,0.0025,0.25,0.40246220915565306,0.7508574799843799,3.5943349775616213,175,7.023263777771758,1.0829800004139543,24.66097384860398,,-0.5077721770131863,-0.6341469733015342,2.963932793191127,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-51.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-51.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-51.dat
RV-52,False,0.0,0.0,-1241.9179354198914,2457537.0035667988,0.0,0.0025,0.25,-0.06115055426838604,-0.47355534209771283,2.6993695087670595,318,5.519326812749083,1.0320100001990795,23.590993542545146,,0.01792516803783154,0.4610964000925603,2.6893378695012107,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-52.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-52.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-52.dat
RV-53,False,0.0,0.0,-1025.0582551372522,2458034.4267020375,0.0,0.0025,0.25,0.140661788062517,-0.44768941809007096,3.0795087761625926,24,9.09096790697469,1.003349999897182,34.60468056581968,,-0.6116901571923126,-0.8516368330865871,2.7092014073139796,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-53.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-53.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-53.dat
RV-54,True,34.71321221623536,0.7090681379201439,-603.7878390981314,2457463.175782527,0.43504866994296,0.0025,0.25,-0.13394323528744403,0.4311186634923852,2.90390411855828,165,78.78604944446124,16.469909999985248,114.33225017462301,,0.522381907944915,0.8163739531850154,3.1213752031774424,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-54.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-54.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-54.dat
RV-55,True,55.21167338135789,1.1438839808166825,1711.679620843518,2457451.7792663067,0.7456314148690589,0.0025,0.25,0.03223335139445589,0.45193416549951787,3.1489534496354747,198,95.46492533332979,9.945179999805987,146.7859611343912,,1.134380141204729,1.3348708189186165,3.141616801611661,./RV_DATASETS/DS1_ts_files/DS1-RV-RV-55.dat,./RV_DATASETS/DS2_ts_files/DS2-RV-RV-55.dat,,./RV_DATASETS/DS4_ts_files/DS4-RV-RV-55.dat
