ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,D3_samplingRV_idx,D3_PsRV_mean,D3_PsRV_median,D3_PsRV_stdev,D3_NumRV,VALID_RECORD,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
RV-301,True,14.982545066640167,0.2905388347469126,-1607.4948814044042,2457630.4907524805,0.1360991676763662,169,24.056013033709625,2.0331199998036027,100.3161868185132,90,True,12.0,5.0,8.0,34.0,14.0,1.0145631067961165,2.0490196078431375,3.732142857142857,2.019607843137255,3.6785714285714284,1.8214285714285714,0.004673074801994743,-12.114268676265993,0.00010000000000000002,2459156.4192702584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07865168539325842,0.08988764044943821,0.5280898876404494,0.5842696629213483,0.9325842696629213,0.9438202247191012,0.9775280898876404,0.9887640449438203,1.0,1.0,24.056013033709625,2.0331199993379414,100.31618681850712,-1607.46267535932,0.5265566031901624,0.0001,90.0,226.71761987053978,1.3552527156068805e-20,2140.9851600001566,0.29018484735047423,,,,,,1.5603745307942014,-1607.2047529105787,-1607.3962976698278,0.18125018284547423,-1607.7851226052796,,0.5222222222222223,0.1,,58.31522470992417,6.4912603556502955,0.5738538423941167,-0.2609670741624761,0.21936616023461583,1.5090534174919359,1.0894543083999864,-1607.4626753593202,-24.2437928436383,24.029892701423243,0.2900561369458778,0.0003794004166989843,0.0005641387175270286,0.00035955540273377293,14.982541962130018,0.2750118717270822,-1.8875778699973327,-2.1428583767264455,-1.688776147097985,7.515155294158907,0.002469045800210186,0.00022821799930301237,0.00043677504195546317,3.849641394611977e-05,0.5012085184186524,0.9382925377462998,3.0894095454079333,-0.784454267360531,0.0009364134918407866,2.9336744909041173e-05,3.4393517366658345e-05,2.867863585569336e-06,14.982803523961675,-1.8129828830782875,-2.0004742440420666,-2.1977789293302425,0.008512303260354358,0.0032283871036161323,0.03345283595303859,1.000017457774009,7.736982166051121e-10,4.396297104136693e-09,0.35760596944568035,0.0,0.6299838467938126,0.5962820024158609,1.222010504281704e-12,-0.03205267729344996,-1.0446160667169702e-06,0.9943493475171319,0.020746413683668093,1.0370840956231733,0.03742470937948279,1.6659962306153004,0.002886262733540073
RV-302,True,53.13002484692105,1.0997277997831738,214.25299492377144,2457465.257846647,0.7140912855594099,25,17.961218165139744,6.986849999986589,36.40347715803143,110,True,9.0,9.0,19.0,28.0,38.0,2.0042735042735043,5.453488372093023,16.17241379310345,2.7209302325581395,8.068965517241379,2.96551724137931,0.00224043236774536,24.780829369191824,9.999999999999999e-05,2458315.0373763745,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.26605504587155965,0.4220183486238532,0.8990825688073394,0.9541284403669725,1.0,1.0,1.0,1.0,17.961218165139744,6.986849999986589,36.403477158044666,214.20861517241653,0.2210354513793674,0.0001,110.0,409.05020967576274,1.3552527156068805e-20,1957.7727800002322,1.099676462462341,0.23146383710003066,0.4598125130466857,0.6832566643656708,0.8295474834644178,0.9442137856509409,22.230598565247043,215.35271337462677,214.19039906674442,0.7404723940944393,213.1533604497021,1.5990370174449502,0.4818181818181818,0.17272727272727273,2.1726865044845884,35.54545880388235,8.63112421234179,0.10034597646859762,0.1343906418194268,0.7649194697707632,6.633129407025861,1.110760454632644,214.20861517241656,-154.99012246695347,121.479493704901,0.41503667838536806,0.047008522451373325,0.011185117862854263,0.002437101824823635,16.73806088978115,37.45490341551009,-1.0687468330142258,0.730217722394199,2.7073289504632942,4.005439057759802,0.31771690418014975,0.01759697003217154,0.003928021879105236,0.0008747717911555054,8.441653785787153,-3.0957769402942104,-2.325227630972449,-0.7933470449858162,0.3282918016412235,0.03218132987166562,0.013305578184551222,0.0025307389792593744,21.76540630010953,0.5312688402317447,-0.7652618502833926,2.3033161940588074,0.7655152441373979,0.7909946728525025,0.5043388144764676,1.3003541117118085,2.1438976149923406e-09,1.1865346427608614e-08,0.304190476125104,0.0,0.9517084827062346,0.9856575461158835,9.771750441324035e-06,0.017027016882337875,-0.0002680114577940564,0.9415729775586775,0.8495341171646654,1.0624717957836003,0.9054694771802426,2.0074108067199194,0.6055975707755572
RV-303,False,0.0,0.0,709.5838226640235,2457502.641807525,0.0,101,33.56354265305575,17.07065000012517,63.45421869218888,50,True,12.0,10.0,25.0,21.0,23.0,1.0465116279069766,1.0714285714285714,1.0714285714285714,1.0238095238095237,1.0238095238095237,1.0,0.0024321822611235097,-18.139820562873982,0.00010000000000000002,2458505.3514357246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20408163265306123,0.326530612244898,0.8571428571428571,0.9183673469387754,1.0,1.0,1.0,1.0,33.56354265305575,17.07065000012517,63.454218692143236,709.5838226640236,-1.447579190696072,0.0001,50.0,91.98296147993116,1.3552527156068805e-20,1644.6135899997316,0.0,,,,,,0.0,709.5838226640235,709.5838226640235,0.0,709.5838226640235,0.0,0.0,0.0,0.0,2050.6403865333314,,-inf,-1.0,1.1368683772161603e-13,-1.0,1.2531328320802004,709.5838226640234,,,,,,,0.0006080455652808774,,,,,,,,,,0.0010944820175055794,,,,,,,,0.0010944820175055794,,,,,,1.8,1.8,,,0.008750000000000003,0.0,,,,,,,,,,0.0,
RV-304,True,32.42165404378912,0.6604593282015874,679.941141001993,2457398.7455081725,0.4003280915725624,253,46.40337711111125,20.958200000226498,62.37212871931569,46,True,10.0,7.0,15.0,25.0,34.0,1.4651162790697676,2.8636363636363638,3.0,1.9545454545454544,2.0476190476190474,1.0476190476190477,0.0025448385645206336,13.479687991838398,0.00010000000000000003,2458148.9844783903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15555555555555556,0.37777777777777777,0.6666666666666667,0.8,1.0,1.0,1.0,1.0,46.40337711111125,20.958200000226498,62.37212871931569,679.8833675624843,0.6462009851609749,0.0001,46.0,63.252926881670284,2.710505431213761e-20,2088.1519700000063,0.6591781362628808,0.41551089652243167,0.5683597673105022,0.7577747967657061,0.8220117408387072,0.9734496282882543,0.5320737174509296,680.5994445143809,679.8708151366775,0.44880651057223986,679.2810882418552,0.7206226827713748,0.4782608695652174,0.13043478260869565,1.1596560228542423,130.10292647975118,6.745125819504873,-0.1803425709513139,0.21136477327108574,0.46683490678086076,4.03912119752127,1.1274294588209355,679.8833675624842,-119.48950748414737,125.46293635999187,0.6574409545704122,0.006677253356900297,0.0023992183656186736,0.0009562551346102045,32.421644100931886,0.7643344269222858,2.2346736960184947,0.3106441642695026,2.5748184052275085,5.164914118075239,0.008229600668382736,0.0006389221301430191,0.00012634849345916023,3.4681325763319236e-05,29.416422215668437,-1.4430847843101997,1.5948365060960612,0.49901208756860577,0.0065226755717903255,0.00044907441561523254,4.638401662125244e-05,5.422259550893e-05,32.76043170363687,-0.31944611787495325,-2.3799411688279277,2.2537872247978616,0.012517627037336236,0.009921310083355546,0.9073081588364894,1.0104494269831075,1.4727917774237653e-09,1.594305887309133e-08,0.3594960155332217,0.0,0.6581115545167239,0.6836068418064691,2.7609938480401874e-10,0.06089159620546525,8.94284944907431e-06,0.7537986340550674,0.0612902908908467,1.2910378542792695,0.07732818352887495,2.3585355768479226,0.008501724328296495
RV-305,True,64.63526581843497,1.3437783658455902,1280.7339238742434,2458085.2328798124,0.8884131184611359,20,29.258454615386345,7.977020000107586,65.15002396859961,66,True,9.0,10.0,8.0,18.0,28.0,1.143939393939394,1.8192771084337351,3.282608695652174,1.5903614457831328,2.869565217391304,1.8043478260869563,0.002598446793051691,18.743798609754492,0.00010000000000000003,2459404.0121160243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.47692307692307695,0.8461538461538461,0.923076923076923,0.9846153846153847,1.0,1.0,1.0,29.258454615386345,7.977020000573248,65.15002396858783,1280.681159092491,-1.2371271432465125,0.0001,66.0,104.2205029006577,2.710505431213761e-20,1901.7995500001125,1.3382426807584125,,,,,,2.7155371645430866,1282.0771005282927,1280.7733489807893,0.8557929690508672,1279.4006151667759,,0.5,0.16666666666666666,,61.66665207523064,8.797265137922784,-0.2933061745282557,0.021072114801288535,0.8995049861436214,7.932835152272961,1.056646287629041,1280.681159092491,-225.62260309871283,218.2353194539786,0.6199583413981221,0.0577561744977274,0.015260925828292032,0.0010913131985155911,20.196765742213852,33.04463830079254,1.020930401795091,3.122927672930238,-3.112902601092927,3.786889731709898,0.45320338877437716,0.008274509371912452,0.005517177297674977,0.0013210972861305444,16.02206709955221,-2.559431090895841,-0.23030442657985417,-1.599965457341655,0.4311820361566534,0.03538478468949037,0.004568628185592651,0.001030493359474353,20.017819438435428,-2.866985477600086,2.4136723797377884,-1.2731153680050742,0.7310223260361635,0.6955016286808194,0.7932986550447539,0.9911398534764205,1.1962446921920389e-08,5.117662293940839e-09,0.3286046295115709,0.0,0.9884375573843106,1.0050119812454361,3.067746491985072e-07,0.02614411287731855,-0.0003520729409815888,0.9139351376276086,0.5182936157410061,1.3046278351867544,0.7465533132312274,2.3325041455273685,0.435618878638236
RV-306,True,9.51170474657028,0.1744907067454301,346.57600574393746,2463740.072828249,0.0532076476753072,350,30.20198265306309,4.001709999982268,106.3806192590385,50,True,9.0,10.0,12.0,36.0,26.0,1.5068493150684932,1.8644067796610169,3.055555555555556,1.2372881355932204,2.0277777777777777,1.638888888888889,0.005819488805663725,-23.876350338709738,0.00010000000000000002,2464620.347964849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4897959183673469,0.653061224489796,0.9183673469387754,0.9387755102040817,0.9795918367346939,0.9795918367346939,1.0,1.0,30.201982653063094,4.001709999982268,106.38061925903831,346.57598428896245,0.007220913815136753,0.0001,50.0,209.54582115077125,1.3552527156068805e-20,1479.8971500000916,0.1744684177373017,0.43877520931927144,0.7799949588255684,0.8309167724228825,0.9363945336669734,0.9854934011082453,0.3425290835612916,346.75045444460994,346.5773123651824,0.14166275863229316,346.40151760913534,0.1757560032738342,0.6,0.08,0.31690979543443004,72.79376045253771,5.535718114370957,-0.24476069859359784,0.03437770362996429,0.1360059372664961,0.6534010593425669,1.1564137918271957,346.5759842889624,-9.244533955414406,7.740006249003697,0.17375148762817122,0.0009004665897550018,0.000983927655456937,0.00046969916420314074,9.511715053981373,0.45591701051524264,-0.8410686264385365,-1.9514730828455968,0.29397126401905577,5.419423707080009,0.0014171584116939426,5.73921879546111e-06,4.774092066840924e-05,4.979401298967877e-06,7.502278114394175,-0.47379708680000054,-2.21081387898831,1.6928187990872796,0.0009927286451420676,7.790872229129791e-05,2.253543075095556e-05,7.553997912034637e-06,4.645430934169698,2.4481174495354012,-0.7573854000530049,2.8253359097666757,0.008156237572634005,0.005713497240763258,0.7887408392510563,0.48839046458033175,6.609974789739681e-10,3.6417947824052277e-09,0.35833987680075025,0.0,0.641960793392984,0.6025109591745746,2.8961856798915403e-11,-6.751313827635386e-05,1.1541012959652635e-06,1.1222761322749568,0.0596398247070894,1.1801258400910952,0.041646570923158384,2.3637627660444043,0.004379825878930771
RV-307,True,55.71496116225621,1.1545597822296771,-1370.481618131641,2457451.2261352446,0.7532569873069123,55,29.901063333420705,29.89532000012696,0.0113915358868726,4,True,3.0,33.0,49.0,,,2.0,,,,,,0.27869688915106533,-13532.191914497847,0.0001,2457496.0723177446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.901063333420705,29.895320000126958,0.011391535886872655,-1370.9572118707206,-13532.191914497847,0.0001,4.0,0.0,0.0,89.70319000026211,0.5444476271954954,,,,,,0.03322844602705889,-1370.4579925751725,-1370.9119835390736,0.4065905481769505,-1371.5468878295635,,0.5,0.0,,59.64307845762108,5.726571986499507,-0.5165999804236256,-0.11411000666858798,0.46342851335315954,4.781550697038343,0.9300541975013459,-1370.9572118707208,-0.07141817068732646,0.001295797942584392,7.988408630394616e-08,8.957205865902945e-09,2.1880108809256246e-09,6.821826607885469e-10,0.10033088009438353,99999999.99999997,-3.913084017925783e-06,-1.7052891786217828e-05,-4.9330899351218704e-05,0.6744900082265847,0.45881532408518005,0.04633484420368446,0.007429984729034708,0.0013162594227970554,22.77065063119864,0.4226888682257639,0.501023194689499,0.6923722877584413,0.1879286094952286,0.03542629342493048,0.01047542476237736,0.003065275491231485,21.968003590443573,2.185657079095007,-2.026855241876111,0.039755622196405695,5743513.449468035,2352516.229329961,226.95555555555555,218.95555555555552,1.7113991929294085e-15,1.2323119713622272e-15,0.29221670031616404,0.0,1.375436938044812,1.3754367826030125,7.106452629618554e-08,1.6575540939811617e-10,-0.008524072577833813,0.2823750539477896,0.7967950867740565,2.0,2.444952120505381,3.3611117113447517,0.08260674914271675
RV-308,True,20.155589008894424,0.4002700698856393,-1347.5522718656548,2457590.857568982,0.2144786213468852,282,53.59494256410891,10.83436999982223,115.1182581680348,40,True,9.0,35.0,18.0,7.0,15.0,1.9696969696969697,2.2413793103448274,2.7083333333333335,1.1379310344827585,1.375,1.2083333333333335,0.003772177290883709,43.079500510651,0.0001,2458711.350740732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.4358974358974359,0.7692307692307692,0.8717948717948718,0.9743589743589743,1.0,1.0,1.0,53.59494256410891,10.83436999982223,115.11825816803481,-1347.503157517757,0.11046603665322391,0.0001,40.0,276.74633736166305,0.0,2090.2027600002475,0.39982906019190523,,,,,,0.38193970656495274,-1347.1520158452147,-1347.4861254157072,0.28086693618956815,-1347.9516739655985,,0.475,0.1,,106.89387133068666,6.008717871614809,0.4563003423376086,-0.18045219092618434,0.2902447038481152,2.346758195932256,1.1168886397630984,-1347.5031575177572,-43.17266852758093,44.66245840010002,0.3922316672873597,0.0010276300841404777,0.0009181873114664284,0.0012179772738857152,20.15557572031673,2.0813830185046838,0.2187332126692223,-1.807675594782541,-2.1486518076916457,4.756581424554384,0.02135427113038095,0.0013808316666795509,0.0005029114466114919,0.00022077357650608813,20.155843636908706,0.30442550023759285,-2.4085274343868974,3.0687253587321073,0.005153784394110793,4.130135778221987e-05,2.2400238517164734e-05,1.721755587735199e-05,20.15519298232819,1.0452448228748257,0.7138255026670806,1.4091402739193435,0.054443006292850454,0.013139643797131222,1.0000132924306253,0.9999810108133923,1.2610874011720341e-09,8.365057146964006e-09,0.3549816368655686,0.0,0.9535549570404923,0.82948897001154,1.1840233249568248e-10,-0.044413635744376734,-3.1529660534771202e-06,1.2405967678171745,0.1022292259225222,0.5572168460996155,0.09628308518139127,1.6549902187791146,0.007676086434002742
RV-309,True,15.857710836894675,0.3091029571462507,714.7944549788708,2457430.6117780344,0.1493592551044648,351,7.531190468750235,0.9859299999661744,23.097234351352665,193,True,13.0,7.0,11.0,9.0,3.0,1.0,1.1597633136094674,1.185006045949214,1.1597633136094674,1.185006045949214,1.0217654171704957,0.007194509922502307,inf,0.00010000000000000002,2457948.3377466355,0.0,0.005208333333333334,0.22916666666666669,0.421875,0.43229166666666663,0.43229166666666663,0.43229166666666663,0.43229166666666663,0.43229166666666663,0.6354166666666666,0.7395833333333333,0.9635416666666667,0.9791666666666667,1.0,1.0,1.0,1.0,7.531190468750235,0.9859299999661744,23.097234351352665,714.8036608963008,0.01563205299923832,0.0001,193.0,,1.3552527156068805e-20,1445.988570000045,0.30880237449201786,0.2633615213344582,0.5522892035758145,0.7256410186761048,0.8484245861292816,0.9620607882932053,28.75851281813263,715.1034816561375,714.8132635223933,0.22210240207220977,714.4858769071535,0.3519313719748182,0.5181347150259067,0.15025906735751296,0.5741206853779114,74.97607435445634,10.314357349716968,0.1942694319396787,-0.04387291606439507,0.21801339847451606,1.4697607960758245,1.1194109607322358,714.8036608963008,-29.622327395158273,28.549099453129127,0.3088343125977297,0.0011763130708979518,0.00024170236336711566,0.00022947816192692096,15.85769104661684,0.5909546479525765,0.9016463542703612,-0.14901975380616303,1.6469680410617387,11.266636236415675,0.006979194376251696,0.00045390850024324786,0.00017884390155042392,5.057297682743739e-05,15.858133650392054,1.8120282117383335,-0.09881436878366623,-1.120733126856236,0.006528737046988415,0.0008665885353966179,0.00015637204913696796,5.92742620529017e-05,15.857359093785426,-2.9165794805430747,0.8763929725186254,0.09016834442148758,0.022598507003793986,0.021139934199903437,1.0000279109848913,0.9999790667613313,2.485741223967608e-09,1.3082382954721083e-09,0.3559434969988728,0.0,0.6714964311145951,0.772777890760756,1.445724796507875e-10,-0.009022584386912058,-6.916392232653999e-06,1.2485874570606714,0.005952463982671706,1.244692245045977,0.034934264635513176,1.9692171101620337,0.01072700943567723
RV-310,True,11.696100603055712,0.2208263764284545,141.259337466764,2457415.459756434,0.0863045545917532,64,60.609635217398726,20.047370000276715,127.37250491081156,24,True,9.0,39.0,36.0,27.0,11.0,1.4545454545454548,1.777777777777778,2.0,1.222222222222222,1.3749999999999998,1.125,0.0037686813107605977,11.931795931893024,0.0001,2458067.5384968505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.17391304347826086,0.782608695652174,0.826086956521739,0.9565217391304348,1.0,1.0,1.0,60.609635217418976,20.047370000276715,127.37250491079743,141.2473034555127,0.06735229687856371,0.0001,24.0,49.18617949304633,0.0,1394.0216100006364,0.21623506695740957,0.22554416859084409,0.524949304474257,0.7180376351808412,0.8208881191680512,0.9313215563554887,0.054072110558201845,141.47154930415,141.23727688891714,0.14068762073293328,141.03907917023517,0.20024596551402093,0.5,0.20833333333333334,0.3794769675233246,162.28423864966666,3.5514148566899957,0.4252952072610646,0.1837641430972728,0.1498259762216733,0.7507261237136484,1.1004324979076037,141.2473034555127,-14.621506137624857,14.972933711895903,0.2234329088695479,0.005323764084757491,0.0043955644403260085,0.0014299311704481963,11.696088412856497,0.5564345743796955,-3.02682025809011,0.38837443379101827,-2.7738544310463698,3.4856256630643707,0.003012295136844951,0.00019496795754105008,8.315869985362364e-05,1.3062229587468111e-05,3.3729462773520806,-1.3189517153034043,2.7470646079687855,2.700313300707351,0.001982830631117001,0.00021758562293377237,1.8158581746351295e-05,5.746428367446499e-06,1.6378799178005268,1.0782524566477552,2.5581759248992273,0.30771994376235967,0.01348187763425526,0.008874389368822495,0.2883824196852422,0.14003655410129656,7.719158090502276e-10,3.776606111172143e-09,0.3649470854686278,0.0,0.7815270118298038,0.8073660282149642,4.3135901830214425e-10,0.011838150587777818,8.23612498801121e-06,0.9053332578738454,0.2632045093618069,0.46982453568317706,0.18680989845856943,1.6761786099578007,0.004438826561788427
RV-311,True,30.25547474970024,0.6145100704481868,718.35565621982,2457414.065744244,0.3675071931772763,329,22.872048749995884,3.5159350000321865,56.75831630830125,17,True,7.0,36.0,40.0,46.0,49.0,1.8,3.0,3.0,1.6666666666666667,1.6666666666666667,1.0,0.02109722526303942,-38.647183723056166,0.0001,2457692.645166597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.875,0.9375,1.0,1.0,1.0,1.0,22.872048749995884,3.5159350000321865,56.758316308302255,718.1004029864118,-1.203963238248204,0.0001,17.0,182.4235811536923,0.0,365.95277999993414,0.6097271370713884,0.10990418417814843,0.24563707229015785,0.5014217105469787,0.6927674999211075,0.9416883488925109,0.533949389503537,718.9663445743499,717.9300859212269,0.14940865662140368,717.7468903002072,0.6149682539676709,0.17647058823529413,0.35294117647058826,0.7788380728332478,44.97944690264676,7.615689531857435,-0.4710804539572794,1.1846221110706965,0.4115961306430043,2.2982147735844207,0.7921556631921821,718.1004029864118,-105.42887283454805,60.6528509826022,0.5837337694543991,0.0264597232554488,0.004935937026947629,0.000552084035439393,30.25537884970294,1.1529591695086765,3.025941721028601,2.494340873372671,0.29396691105832823,2.772919072201368,0.01290697037643772,0.0005989166664380559,8.107146199684087e-05,9.179452214026795e-05,12.581404628216866,2.998426677522306,1.1058412320816908,2.59724391525719,0.008725170084065698,0.0005420982581516876,0.00015366485396146672,7.091967194570424e-05,15.368649474396703,-0.7482936809503868,1.5288428510885164,-1.9385302119546777,0.022111056532675043,0.014947173764198855,0.4158402606926998,0.5079642053316281,1.2385261705105677e-09,6.957001752461167e-09,0.38631379154394735,0.0,0.8380012299038919,0.861783766441746,2.518888817504605e-10,0.2466758138136811,-0.00021999956488798276,1.6219925743401824,0.2041874696417016,2.952880243719265,0.35418937457746014,2.5167857308385178,0.017862036026451082
RV-312,True,7.825774291485173,0.1387285455769582,287.6108770139699,2457553.223623776,0.0276632468406844,162,13.457101917809691,3.009925000136718,28.437926071424645,147,True,13.0,5.0,10.0,14.0,16.0,2.334269662921348,2.394812680115274,2.680645161290322,1.0259365994236311,1.1483870967741936,1.1193548387096774,0.003318262121674299,-268.9894394935087,0.00010000000000000003,2458287.4867427554,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.04794520547945205,0.04794520547945205,0.5136986301369862,0.595890410958904,0.904109589041096,0.9657534246575342,1.0,1.0,1.0,1.0,13.457101917809691,3.0099249999038875,28.43792607139679,287.61946580809,-1.1225450359066245,0.0001,147.0,3155.0388775743463,2.710505431213761e-20,1964.736880000215,0.13866399903758975,0.254362325951435,0.42991036718808795,0.6692989930414706,0.8279299229439878,0.9303409961547627,4.593546875590224,287.7495466928863,287.6266189041595,0.08522796612294314,287.47221869481115,0.15281623437085673,0.46938775510204084,0.1564625850340136,0.25463088330627276,126.6754919406973,5.568851455741548,0.10686287284915355,-0.13880263663188297,0.09329812352928722,-0.13202502803837543,1.106470057183354,287.61946580809,-6.435390133954195,6.608441565976225,0.13812562195051878,0.0002569207901499617,0.00017733600906182402,7.912277100131488e-05,7.825760363391926,0.7347610603121694,0.3942914141064871,1.1720012519080785,1.017247490462193,9.76638152591998,0.0030411023173175177,1.5277730952182482e-05,4.322876717931121e-05,1.701356253601195e-06,7.826126824676044,0.117595941200599,2.6385241993689856,0.22111358848751517,0.0024181819945985777,4.425696686183641e-05,1.9577542815113898e-05,1.5110517851038864e-05,7.825475337948723,-2.6013765688770825,2.582466171523625,3.028009194293547,0.022016931213579928,0.017507121129668842,1.0000468275627032,0.9999635785623419,7.227758669348106e-10,1.6242940048538657e-09,0.35618632086799057,0.0,0.7322374457815586,0.7586490869738016,1.5262912255644532e-10,-0.008131763424387373,2.086694200641093e-06,1.0108432017891733,0.008606175113200276,1.1541642371327336,0.04027193547678978,2.166894716991839,0.00699690977947236
RV-313,True,65.87145646301819,1.3700005916397795,-640.602729871805,2457400.9582389025,0.9071432797426998,23,169.43057555555262,9.973229999653997,442.32179975633295,10,True,3.0,47.0,49.0,,,1.0,,,,,,0.009472542168628317,5.5665899024105,0.0001,2457597.8327359026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.7777777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,169.43057555555262,9.973229999653995,442.3217997563298,-640.4744605757091,-4.602736182284167,0.0001,10.0,24.465434218300153,0.0,1524.8751799999736,1.3166589741116468,0.3507199753524349,0.543621881082546,0.6032064433039527,0.6984175676652414,0.8342162610976516,0.5081062404379747,-639.3017930308281,-640.52285114947,1.044017059705709,-641.9351109790514,2.491987562477919,0.6,0.0,2.7304713107376917,1601.759642857115,7.923025401063735,0.2504284895776991,-0.05911982805557291,0.9802839396708101,10.33910850172231,1.0016595781235518,-640.474460575709,-7.546464129300819,11.5737754242588,1.1160422194652286,0.034677283017003215,0.0140872528324559,0.006335881559406465,31.184322903072513,14.45439770745928,0.8883561340455793,3.1185094505376196,-1.077057961698096,1.8370064356101614,0.22769821138313548,0.008965483652098524,0.001006413255778283,0.0002598542166503192,11.012704659538292,1.4113662991543794,0.47570571399307915,1.066374426456933,0.07096136824161896,0.004868765625671976,0.0013397509599277389,0.0006857559785965062,30.78927417521532,-1.9400337398558472,-0.26927997248471836,-2.0407725847671396,0.20402293695684837,0.0635830499993283,0.35314875021555264,0.9873318164038678,6.45953044386971e-08,1.2411299987746816e-08,0.3486671580767718,0.0,1.0688066435707064,1.0651153327226572,5.498299831824381e-08,-0.17729029908309712,-0.0013131838897666387,3.918693596351795,0.7224843565848669,1.4580756087594742,0.4735570095971072,1.9478800913953722,0.006958474989931325
