ID,Pulsating,frequency,amplitudeRV,offsetRV,refepochRV,phase,D3_samplingRV_idx,D3_PsRV_mean,D3_PsRV_median,D3_PsRV_stdev,D3_NumRV,D4_noiseRV_mean,D4_noiseRV_median,D4_noiseRV_stdev,VALID_RECORD,all_times_nhist_numpeaks,all_times_nhist_peak1_bin,all_times_nhist_peak2_bin,all_times_nhist_peak3_bin,all_times_nhist_peak4_bin,all_times_nhist_peak_1_to_2,all_times_nhist_peak_1_to_3,all_times_nhist_peak_1_to_4,all_times_nhist_peak_2_to_3,all_times_nhist_peak_2_to_4,all_times_nhist_peak_3_to_4,all_times_nhist_peak_val,avg_double_to_single_step,avg_err,avgt,cad_probs_1,cad_probs_10,cad_probs_20,cad_probs_30,cad_probs_40,cad_probs_50,cad_probs_100,cad_probs_500,cad_probs_1000,cad_probs_5000,cad_probs_10000,cad_probs_50000,cad_probs_100000,cad_probs_500000,cad_probs_1000000,cad_probs_5000000,cad_probs_10000000,cads_avg,cads_med,cads_std,mean,med_double_to_single_step,med_err,n_epochs,std_double_to_single_step,std_err,total_time,amplitude,flux_percentile_ratio_mid20,flux_percentile_ratio_mid35,flux_percentile_ratio_mid50,flux_percentile_ratio_mid65,flux_percentile_ratio_mid80,max_slope,maximum,median,median_absolute_deviation,minimum,percent_amplitude,percent_beyond_1_std,percent_close_to_median,percent_difference_flux_percentile,period_fast,qso_log_chi2_qsonu,qso_log_chi2nuNULL_chi2nu,skew,std,stetson_j,stetson_k,weighted_average,fold2P_slope_10percentile,fold2P_slope_90percentile,freq1_amplitude1,freq1_amplitude2,freq1_amplitude3,freq1_amplitude4,freq1_freq,freq1_lambda,freq1_rel_phase2,freq1_rel_phase3,freq1_rel_phase4,freq1_signif,freq2_amplitude1,freq2_amplitude2,freq2_amplitude3,freq2_amplitude4,freq2_freq,freq2_rel_phase2,freq2_rel_phase3,freq2_rel_phase4,freq3_amplitude1,freq3_amplitude2,freq3_amplitude3,freq3_amplitude4,freq3_freq,freq3_rel_phase2,freq3_rel_phase3,freq3_rel_phase4,freq_amplitude_ratio_21,freq_amplitude_ratio_31,freq_frequency_ratio_21,freq_frequency_ratio_31,freq_model_max_delta_mags,freq_model_min_delta_mags,freq_model_phi1_phi2,freq_n_alias,freq_signif_ratio_21,freq_signif_ratio_31,freq_varrat,freq_y_offset,linear_trend,medperc90_2p_p,p2p_scatter_2praw,p2p_scatter_over_mad,p2p_scatter_pfold_over_mad,p2p_ssqr_diff_over_var,scatter_res_raw
RV-307,True,55.71496116225621,1.1545597822296771,-1370.481618131641,2457451.2261352446,0.7532569873069123,55,29.901063333420705,29.89532000012696,0.0113915358868726,4,-0.2901319704434107,-0.8184107078333189,1.3114248741987566,True,3.0,33.0,49.0,,,2.0,,,,,,0.27869688915106533,-13532.191914497847,0.0001,2457496.0723177446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.901063333420705,29.895320000126958,0.011391535886872655,-1371.2473438411644,-13532.191914497847,0.0001,4.0,0.0,0.0,89.70319000026211,1.980585738628747,,,,,,0.13240550353994412,-1368.6325887277696,-1371.8815132159302,0.366318746648858,-1372.5937602050271,,0.25,0.5,,46.334292355507294,8.207203910615611,-0.5987811032925278,1.026688293881303,1.5374454839933325,10.947046067832916,0.7505189219042674,-1371.2473438411641,-0.07356528672699984,0.0002382114332963323,0.9042224425790788,0.10145797411659038,0.02481599871191697,0.007755253575390309,0.10033088009438353,95.18269693579391,-3.1436857605982027e-07,-1.3678848826970127e-06,-3.946444767422008e-06,0.6744897835984824,1.7995678514216162,0.22203478894959786,0.029293833605582107,0.004080321345353328,12.657297917684781,2.452771253845819,-1.6508750962179521,-1.1366112424222872,0.08969549675471344,0.008220694821691544,6.562822287748585e-05,0.0001949931563630317,9.179160741079487,1.1424679795498418,-1.423790824770688,0.26006483310248235,1.9901826881102158,0.09919627353959325,126.15555555555552,91.48888888888888,5.0077972879591925e-09,8.256471173417879e-09,0.29221670031616404,0.0,1.3754380108865678,1.3754380176636722,8.423919601554997e-07,0.0005572844663674914,0.003847816847941622,1.4181947099659575,0.6214319291734751,8.81345553154164,8.81345553154164,3.6828626861012617,0.06337084058782727
RV-308,True,20.155589008894424,0.4002700698856393,-1347.5522718656548,2457590.857568982,0.2144786213468852,282,53.59494256410891,10.83436999982223,115.1182581680348,40,0.4989643745261228,0.4820678577361645,3.3483648911126305,True,9.0,35.0,18.0,7.0,15.0,1.9696969696969697,2.2413793103448274,2.7083333333333335,1.1379310344827585,1.375,1.2083333333333335,0.003772177290883709,43.079500510651,0.0001,2458711.350740732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.4358974358974359,0.7692307692307692,0.8717948717948718,0.9743589743589743,1.0,1.0,1.0,53.59494256410891,10.83436999982223,115.11825816803481,-1347.004193143231,0.11046603665322391,0.0001,40.0,276.74633736166305,0.0,2090.2027600002475,9.71533905684555,,,,,,4.254811611430702,-1338.8069301392486,-1347.1631159199765,1.4544759866691948,-1358.2376082529397,,0.25,0.65,,121.46692003720636,10.296900818425838,1.0767331411776007,-0.30163091691984495,3.3779768574236995,23.766681269758475,0.8740772495304298,-1347.0041931432309,-13.834401876630194,22.899356927162938,2.9250833986834257,0.2879784537911198,0.114890509358386,0.029810287894227006,4.5546012005069185,29.55283886937479,-2.952255630007031,3.0969671831921093,0.4753602690266996,3.22778370947296,2.128217140488937,0.04908124553243591,0.049584245333398176,0.0064880619436277764,0.2680505502728997,-2.659613981972068,-1.3875745611297876,-2.511305668265795,1.649135241338267,0.2558258942398266,0.02569683558154721,0.010463364448641096,12.870732215470243,0.1973153309241982,2.4335836722616926,-1.9829932621868414,0.7275748587020949,0.5637908451022421,0.058852693896244125,2.825874681198818,3.4624413558503875e-08,5.552619208870624e-08,0.4098748372880533,0.0,0.9293106976461586,1.0156671984730883,3.2391392287759614e-06,-0.17744682273178114,0.0004277715653548049,1.2626764900880258,0.7771088378428346,1.2551251663449412,1.2786369185929847,1.3111817061464088,0.542942949257331
RV-309,True,15.857710836894675,0.3091029571462507,714.7944549788708,2457430.6117780344,0.1493592551044648,351,7.531190468750235,0.9859299999661744,23.097234351352665,193,0.1156639476363151,0.444182522375494,2.798881314948712,True,13.0,7.0,11.0,9.0,3.0,1.0,1.1597633136094674,1.185006045949214,1.1597633136094674,1.185006045949214,1.0217654171704957,0.007194509922502307,inf,0.00010000000000000002,2457948.3377466355,0.0,0.005208333333333334,0.22916666666666669,0.421875,0.43229166666666663,0.43229166666666663,0.43229166666666663,0.43229166666666663,0.43229166666666663,0.6354166666666666,0.7395833333333333,0.9635416666666667,0.9791666666666667,1.0,1.0,1.0,1.0,7.531190468750235,0.9859299999661744,23.097234351352665,714.919324843937,0.01563205299923832,0.0001,193.0,,1.3552527156068805e-20,1445.988570000045,9.67501618072879,0.035336274892158195,0.05262548024294324,0.08872502149159048,0.15494541352650726,0.3132273235504437,741.8815734033993,724.1406479505309,715.0871348698624,1.724963162638005,704.7906155890734,13139.373578529885,0.23834196891191708,0.5492227979274611,60.47475335720442,44.044732561682764,15.387372852574599,0.22742425908522337,-0.1279975571541645,2.8007476735733166,22.160917040185847,0.9650905255221188,714.9193248439371,-275.58010526877325,204.9587309218816,1.241832012198897,0.026335217745635537,0.029097194766189285,0.01050861621664817,10.090453204619415,41.97149786196641,-3.0619578747879754,-1.692591614029691,2.334391464464004,4.415782866145821,1.0785442642470084,0.03633280356834501,0.016314450964466112,0.005470562474958733,11.98573789556266,1.5130212196002406,-2.2351566627857875,-0.894885463089057,0.8340055880785154,0.013931302631003527,0.01320322029174962,0.0014468610734477442,3.322543552332402,-1.4216966288655368,2.104784415204993,0.7037727282973372,0.8685105985770515,0.6715929206896122,1.1878294911546277,0.3292759487563294,2.4234142026458017e-08,3.2804781113782155e-10,0.36594848742115715,0.0,0.9514944956475153,0.8698391086610122,1.324445153624292e-05,-0.009759311555626482,0.00017418857707073186,0.9234630115132785,0.942793556244921,1.4326247453293095,1.363033641459692,1.8271334329781916,0.9133363903184657
RV-310,True,11.696100603055712,0.2208263764284545,141.259337466764,2457415.459756434,0.0863045545917532,64,60.609635217398726,20.047370000276715,127.37250491081156,24,0.010137612536402,-0.0559710315415635,2.8032223055251118,True,9.0,39.0,36.0,27.0,11.0,1.4545454545454548,1.777777777777778,2.0,1.222222222222222,1.3749999999999998,1.125,0.0037686813107605977,11.931795931893024,0.0001,2458067.5384968505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.17391304347826086,0.782608695652174,0.826086956521739,0.9565217391304348,1.0,1.0,1.0,60.609635217418976,20.047370000276715,127.37250491079743,141.25744106804913,0.06735229687856371,0.0001,24.0,49.18617949304633,0.0,1394.0216100006364,5.615269338391968,0.02874541139619888,0.043863387227478554,0.07341973546515676,0.2008323602316892,0.30833864168223263,1.608599354966094,146.58856917499395,141.37511989998546,1.7059994830094496,135.35803049821,210.13374132377947,0.2916666666666667,0.3333333333333333,59.54184624407736,120.48587813315785,9.910229770852926,-0.06703430606360189,-0.023316782109412227,2.8149989356896747,23.737666642398803,0.9922537080719729,141.2574410680491,-20.15660966262471,19.688860790988947,3.094011317826307,0.25321723550972103,0.018585659934788466,0.017032424622009858,23.139067406555682,27.15514529200345,2.3137310310820434,-2.501034900580193,1.0164283463787476,2.981655555300688,1.8375254701434598,0.14807844108385113,0.03538934155269336,0.00660330113451367,12.123341473875923,-1.1696569812739783,3.0245082858364647,-2.120871199972378,0.7865093964725797,0.05325759097455343,0.014690351886169314,0.0010361442317503783,3.084227654116522,1.7074730717206272,-2.6066458644079944,-2.040899562367469,0.5938974623513693,0.2542037877951722,0.5239338846664658,0.1332909230923762,2.5641742507076515e-08,9.592653338330592e-09,0.39169014374250216,0.0,1.0033675474541057,0.9884247875993958,0.00010344353281495591,0.5413176421730839,0.0013624455406034918,2.6789121248380203,0.34400191243022127,1.9051542095893914,1.0646559425817874,2.49645509737743,0.17329393007289615
RV-311,True,30.25547474970024,0.6145100704481868,718.35565621982,2457414.065744244,0.3675071931772763,329,22.872048749995884,3.5159350000321865,56.75831630830125,17,-1.560263732244236,-2.07846676123874,2.047471444437188,True,7.0,36.0,40.0,46.0,49.0,1.8,3.0,3.0,1.6666666666666667,1.6666666666666667,1.0,0.02109722526303942,-38.647183723056166,0.0001,2457692.645166597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.875,0.9375,1.0,1.0,1.0,1.0,22.872048749995884,3.5159350000321865,56.758316308302255,716.5401392541677,-1.203963238248204,0.0001,17.0,182.4235811536923,0.0,365.95277999993414,4.043248185722632,0.023405729934556457,0.05739968221690032,0.09349718434776746,0.36407987121758184,0.5679096079268275,3.356235659726268,721.0328639666718,716.6406566877962,0.7421779759739593,712.9463675952265,29.041086584734654,0.4117647058823529,0.5294117647058824,18.20867047990122,43.66978281622125,10.504385986624504,-0.17422713596422776,0.417683010272596,2.0239725934409054,14.58961504195058,0.8928945141232723,716.5401392541676,-3.2205886678302846,6.051733709803371,2.4472514749742036,0.4515014007706605,0.03395601670398788,0.012598551409418055,4.416416784701815,14.772969397563402,-0.4469804150765224,2.912291021354064,2.2482707611636585,2.3865566290710136,0.889729832214755,0.0948810833665799,0.009192640959124131,0.002859633152080888,27.975740476686205,-0.6569308778889085,1.7188663126221344,0.13448582591640296,0.41977206339508377,0.018169090209614835,0.00731453484733133,0.0025412529204530223,25.78966608752555,-2.2643705039505706,0.14979989997569218,2.8521742386339644,0.3635628954822199,0.17152796420298758,6.334488305902735,5.83950006187353,9.577147386252705e-08,1.8737447149419495e-09,0.27573884131469895,0.0,1.0519729742870945,1.0071509301739368,1.5619278149044274e-06,0.30102690529713527,0.0005658802878084688,1.6707425354506311,0.2684553934200327,3.0193143030127136,1.3116663892092222,2.3631997088176915,0.1705128035474759
RV-312,True,7.825774291485173,0.1387285455769582,287.6108770139699,2457553.223623776,0.0276632468406844,162,13.457101917809691,3.009925000136718,28.437926071424645,147,0.4840979521004451,0.8805481797330765,3.280607230502996,True,13.0,5.0,10.0,14.0,16.0,2.334269662921348,2.394812680115274,2.680645161290322,1.0259365994236311,1.1483870967741936,1.1193548387096774,0.003318262121674299,-268.9894394935087,0.00010000000000000003,2458287.4867427554,0.0,0.0,0.0,0.0,0.0136986301369863,0.0136986301369863,0.0136986301369863,0.04794520547945205,0.04794520547945205,0.5136986301369862,0.595890410958904,0.904109589041096,0.9657534246575342,1.0,1.0,1.0,1.0,13.457101917809691,3.0099249999038875,28.43792607139679,288.1035637601904,-1.1225450359066245,0.0001,147.0,3155.0388775743463,2.710505431213761e-20,1964.736880000215,9.364442654153947,0.014757860700140716,0.03153766185172134,0.04977190919592304,0.09121415125781984,0.5184252263328439,151.8702569856263,296.9148485012856,288.4821992328014,2.0449588175071653,278.1859631929777,13135.946036322614,0.3129251700680272,0.43537414965986393,178.1558518650855,30.13400122699716,12.291922491947274,0.5059169540856194,-0.13542691662375084,3.2841480577929425,25.758410159038295,0.9735640180754559,288.10356376019047,-437.7743085254074,489.0432380979653,1.8017029642716573,0.0427413084567005,0.02280588906495101,0.0063212747477908214,24.16240081979568,31.11121024531351,-0.03732572516410837,3.121909738997834,-1.477709511474754,4.355392803714968,1.25179387968126,0.16452119409762925,0.040657800100190586,0.0010975014648698196,5.93929910859042,-0.4957125946697486,-2.1316738721233826,1.2350541008880975,1.1654575223737154,0.21545673100300497,0.02889907576919506,0.0028202905959479785,27.046654715411147,0.39378712509420616,-2.900661709344841,-0.4098292215441641,0.694783715465163,0.6468644085540783,0.24580749044294034,1.1193695079030586,1.757917411637777e-08,4.0527865285966413e-08,0.3446365958559024,0.0,0.8639878313751894,0.9021091093048097,0.00010580907165308813,-0.06934659675414423,-0.0002173818913636272,0.9229698897613807,0.8627216983531244,1.7023366951459644,1.2253405789348637,2.0358358917432313,0.8301987290243951
RV-313,True,65.87145646301819,1.3700005916397795,-640.602729871805,2457400.9582389025,0.9071432797426998,23,169.43057555555262,9.973229999653997,442.32179975633295,10,0.3202627988303347,0.7686246990212359,2.9931780235063075,True,3.0,47.0,49.0,,,1.0,,,,,,0.009472542168628317,5.5665899024105,0.0001,2457597.8327359026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.7777777777777777,0.8888888888888888,0.8888888888888888,0.8888888888888888,1.0,1.0,169.43057555555262,9.973229999653995,442.3217997563298,-640.1541977768788,-4.602736182284167,0.0001,10.0,24.465434218300153,0.0,1524.8751799999736,6.229014336842454,0.0008276320944527128,0.001176842792724321,0.0013479614488714532,0.002906104524337094,0.1858505374966504,0.8327893598295845,-636.0216226049305,-639.5759885093491,1.2694795896343862,-648.4796512786154,3109.134711353721,0.2,0.5,1714.358407872755,1601.759642857115,9.676165939287705,0.8878091839420381,-1.4282506500068148,3.2392687224103107,24.588055023502665,0.8257003964647445,-640.1541977768786,-40.65383473251713,45.73634697958148,5.361757234804395,0.21547440086886546,0.07440084149851288,0.025190040672947004,9.357487214133977,9.549925860214364,1.8478312467485198,-1.5981987120808783,-2.2286922039741586,1.816937346644655,0.9651228563154811,0.05140314028998075,0.012423016901245396,0.0019124738664672708,6.591621486028892,0.8463165924124469,2.853098649498163,2.531868692984378,0.5019363007702979,0.01751020058774415,0.015126790366279485,0.0022233241486724494,21.16750303457661,-0.8786575935565379,0.5960441219115232,-0.6247804119663988,0.18000122236990654,0.09361414155644988,0.7044221739435139,2.2620926483986263,7.65845546979449e-08,2.4707644818988683e-08,0.357040596202069,0.0,1.0399366032647965,1.0667966574540544,1.1238598748125533e-06,-1.939163588892029,0.0011196244609190664,2.787263057781545,0.9405542375489767,1.9582496503957671,1.9373842772287266,2.275595942744911,0.04581662124074186
RV-314,True,18.614070662532285,0.3675711958718969,1595.5874360678315,2457573.4417777,0.1911222827656407,193,18.75885581081053,3.5054399999789894,45.18830081358281,75,0.6594486942237515,-0.5127798315881472,3.0032959482580885,True,13.0,2.0,14.0,12.0,16.0,1.6462585034013606,2.3047619047619046,2.5473684210526315,1.4,1.5473684210526317,1.105263157894737,0.004322282867292732,-19.537054306288624,0.00010000000000000003,2458487.2003178336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6486486486486487,0.9054054054054055,0.9324324324324325,1.0,1.0,1.0,1.0,18.758855810810534,3.5054399997461587,45.188300813606546,1596.256076783828,-1.4604428729789933,0.0001,75.0,364.3280948702541,2.710505431213761e-20,1388.1553299999796,7.443929908069322,,,,,,10.528687378347302,1604.7471812702531,1595.2448678481223,1.5694138792111971,1589.8593214541145,,0.22666666666666666,0.48,,1735.1941624999745,11.825516164135463,-0.4183331867456811,0.8372736078210635,2.995343987407684,23.760069509433286,0.86823587682227,1596.256076783828,-21.416630797336143,18.862954829734083,1.6531413823780476,0.08869985443692528,0.03574680954579233,0.0032646644537388117,0.7972306672625867,47.85868830361043,-1.6693634388125906,-0.47395559208070126,-2.1839752270477377,3.4370355424684087,1.4855221147699342,0.13813172285684916,0.02224801795212059,0.008170849475118676,2.725314608704528,-1.6849516893020324,-0.650646648859563,3.115593470336597,1.2262657512329347,0.06761201471313412,0.01881210811381917,0.00677112895821406,11.66523633922166,1.6919431228646253,2.689176903692637,2.3120591188119093,0.8986056066378347,0.7417791147838478,3.4184768858206525,14.632197202443342,3.2999374344200305e-09,2.3971049811777334e-08,0.36115700304787357,0.0,1.0636103792463922,1.0099196458793145,2.4716045063254388e-06,0.10784744100828902,0.0015193635576515757,0.8223704524662552,0.6618088388587781,1.6706176073747974,1.4180661421544125,2.2979303869371996,0.6616926495062979
RV-315,False,0.0,0.0,1550.2253429707644,2457684.55846526,0.0,240,53.57837878788511,8.134970000013709,109.30833831606928,34,0.2997777207189386,1.0767721500881786,4.455886543827193,True,10.0,17.0,9.0,27.0,30.0,1.5925925925925928,2.15,2.15,1.3499999999999999,1.3499999999999999,1.0,0.0029741005449527894,-31.967453006140566,9.999999999999999e-05,2458633.6714173188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333337,0.45454545454545453,0.7575757575757575,0.8484848484848484,0.9696969696969697,1.0,1.0,1.0,53.578378787870996,8.134970000013709,109.30833831603805,1550.5251206914832,-1.1966118421511667,0.0001,34.0,112.02854243418332,1.3552527156068805e-20,1768.086499999743,10.75131370832969,,,,,,4.049628537581138,1556.6721413505156,1551.3021151208527,2.0682269352524827,1535.1695139338563,,0.23529411764705882,0.5294117647058824,,131.69123342765852,11.076296419111054,0.43651239567499717,-1.623125808455289,4.45588654382718,30.452736937633713,0.8390198023754216,1550.5251206914832,-4.962535851189663e-05,5.92627690605067e-05,4.610904465474128,0.7151652929284893,0.06619813802000911,0.011469106396410907,5.221124645203356,21.27966359737371,2.228658751417282,2.5724139166766085,-1.6094093956959743,3.208566319781363,2.218729123826083,0.08196960252265949,0.057315071498157386,0.010056565661364095,29.273658274076258,1.9403999096626818,-3.1414293748816595,-1.130534069195056,1.8866146713512713,0.152937934178197,0.023245995476844278,0.014098177387781161,17.160857231817793,0.9161162404050094,-0.6633345174900176,0.09087159725472693,0.4811917359033671,0.4091636869681435,5.606772537209957,3.2868124011525874,8.106165072518934e-08,2.5210918686013883e-08,0.42024271602715896,0.0,0.9457721062335381,0.9674227952429691,3.5526247644109958e-06,-0.8057580809779665,-0.0011583598971244208,1.3595988775184782,0.5980691411818506,1.5570501429132102,1.2487504755781178,2.0519702244865634,0.4631677468035371
RV-316,True,33.87327050016836,0.6912511924278137,578.2213587617616,2457487.2818221403,0.4223222803055813,53,5.418114255321153,2.9777200003154576,6.160086972584179,48,-0.269211987167947,0.6640703364141887,2.831880955663371,True,13.0,3.0,8.0,11.0,13.0,1.1666666666666667,1.1666666666666667,1.3243243243243246,1.0,1.1351351351351353,1.1351351351351353,0.011140248067870456,-21.323501530873727,0.0001,2457606.4242800567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6170212765957447,0.7446808510638298,1.0,1.0,1.0,1.0,1.0,1.0,5.418114255321153,2.9777200003154576,6.160086972561377,577.8511006821565,-2.0026884028577614,0.0001,48.0,275.5360272278159,0.0,254.65137000009418,6.1187821968676985,0.0077447956326567,0.011148110711957865,0.0186344240203987,0.031566147741065045,0.1471238540418043,5.541270418044223,583.3213713294307,578.6731358377665,1.687562537843121,571.0838069356953,1047.356730701886,0.2916666666666667,0.3541666666666667,457.9239898959967,12.554297475847672,11.03668528315234,0.25138173386387197,-0.5437206571799447,2.820329552497075,23.411158017607914,0.9275433517723775,577.8511006821566,-9.131238696464978,7.851444893466285,2.5380282953127113,0.34669675326580884,0.07013749318884054,0.016831156046564655,2.0833188527507382,26.10693925023068,1.6181505553918447,2.906128494590441,1.9846540293790835,3.495999440542871,1.1494072511949658,0.03686977814370221,0.023240090263472755,0.008162420609961458,32.10774008400966,2.3831720826600344,1.5455006421186024,-1.5350007351102728,1.3819865595229928,0.10972941627989874,0.016773449878010768,0.0016657052125544193,14.028120092182027,0.2812643690173011,1.598119613281568,0.12640069386389058,0.4528740886449995,0.5445118803739412,15.411822362964639,6.733544446957703,6.527663609645629e-08,3.586559049750804e-08,0.3588093782582839,1.0,0.8064933550209826,0.9791716296254296,1.3256713133369939e-05,-0.12723198793662505,0.0004798031445826019,1.0440446293317656,0.8694357923402887,1.605321452932249,1.3805992281054158,1.7092014558937538,0.5884126252510667
RV-317,True,20.830914128045578,0.4145951481706638,1876.3223047129488,2457724.3397694924,0.2247108201219027,262,6.604908267476265,2.0148499999195337,17.09030678104509,330,0.0221803617107091,0.4307295072501769,3.2520459682508616,True,7.0,8.0,15.0,24.0,33.0,1.4095513748191026,1.8014796547472256,3.34324942791762,1.2780517879161528,2.3718535469107556,1.8558352402745997,0.0014629391575807656,26.120369194936977,0.0001,2458935.22182031,0.0,0.00303951367781155,0.0121580547112462,0.015197568389057751,0.015197568389057751,0.015197568389057751,0.015197568389057751,0.02127659574468085,0.027355623100303948,0.6382978723404256,0.7933130699088146,0.9726443768996961,0.9817629179331306,1.0,1.0,1.0,1.0,6.604908267476265,2.014850000385195,17.090306781053677,1876.3663769516847,0.2225196715215347,0.0001,330.0,451.8725217861712,0.0,2173.014819999691,13.767694896044645,,,,,,1068.9641676215088,1893.636895243072,1876.4975842676304,1.9114029436383362,1866.1015054509828,,0.24545454545454545,0.6848484848484848,,98.13995212716513,13.582480470703612,-0.19607437108544698,0.394125900896611,3.27262834428763,24.776218999889217,0.9365540026844045,1876.3663769516847,-2.0975673894917837e-05,1.1426897946373333e-05,1.0090327187366754,0.14183914679872775,0.013753933544068443,0.002631702814969333,6.52809169520621,48.85304474029658,-3.006775774926721,0.1339458629028505,1.6574040943991266,4.358242727193315,0.9950262042283832,0.0810921000591255,0.016386793984089838,0.006920015193075319,25.734587488919175,0.980477411489918,-0.1695571210880156,-0.9366790759321427,0.8635747396352603,0.07092805841153807,0.008519081361597274,0.007584187917641532,11.42948486656135,2.7777685255731672,-1.1385860392223905,2.874016701101326,0.9861188698362243,0.8558441402340939,3.9421302105509515,1.7508156135359423,9.530909617083694e-09,1.7298758203665443e-08,0.4465515651815917,0.0,1.0055431282589553,0.8923090998416366,2.8005756430498167e-06,0.029911854727515674,-4.5340572904180465e-05,1.1021521246775996,0.9693198058849837,1.4624043337199195,1.481675149562043,1.9722378231200537,0.926396947724584
RV-318,True,13.58417180390908,0.2608763715980714,783.3028941846924,2457945.9077434973,0.1149116939986224,241,93.15629250001318,18.48824500013143,139.08523225300763,13,-1.3449694652327917,-1.0660084900889462,2.316777621192181,True,9.0,19.0,38.0,49.0,47.0,2.0,2.0,2.666666666666667,1.0,1.3333333333333335,1.3333333333333335,0.007454616599778766,-2.126018612083067,0.00010000000000000002,2458681.757288882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.16666666666666669,0.6666666666666667,0.75,0.8333333333333333,1.0,1.0,1.0,93.15629250001318,18.48824500013143,139.08523225300874,781.8855696659781,-1.0773648770978066,0.0001,13.0,17.885697072696072,1.3552527156068805e-20,1117.875510000158,3.8906529167922486,0.062004986847498056,0.12112221282338083,0.30749468858490026,0.5909217241593642,0.6580024092359326,0.8576097691420784,786.1324567761238,782.1971789041277,2.0720098594912315,778.3511509425393,33.547067189629104,0.46153846153846156,0.38461538461538464,23.01896567056787,175.98795812345065,9.298423134250347,-0.019108676036819393,0.25178439371053646,2.264855856127375,19.039600899461853,0.9965354126005883,781.8855696659783,-1.5737765555081508e-05,1.474197209682141e-05,3.5498591719353842,0.20132947555804478,0.01686390557392091,0.010338041715122964,2.5099395906791115,11.841400013841168,2.2419090350113167,2.3917744119070705,-0.5906451760037759,2.1667993826819174,0.8898017756524368,0.09667659104769369,0.013924708807957736,0.007087309926201103,23.37165432669359,2.746957984782826,-2.386469521877097,-0.8411789823166391,0.24816855994453826,0.02838762471052721,0.004605546650191505,0.000382708500591117,31.821969156471607,0.8593286670597093,0.8816770103712426,-2.783007326019203,0.2506583310929815,0.06990940990181216,9.31164017392544,12.678380497540807,2.2756529105549816e-08,5.673633118874477e-09,0.3825227458581623,0.0,1.0412894340947005,1.0564553853916587,6.45448875947696e-07,0.7853555251364241,-6.002822239505067e-05,3.334485000244633,0.3842167839583742,0.8156418619867463,0.595921622986847,2.0396627017592235,0.015002295792779133
RV-319,True,38.011275988361696,0.7790270664197935,-406.0759095076414,2457434.526415036,0.4850193331569954,242,25.90126112676029,5.0471699996851385,63.15466977429184,72,0.3037447545551581,0.8490183703801069,4.321967770438577,True,7.0,18.0,8.0,29.0,37.0,1.4356435643564356,1.7682926829268293,2.1641791044776117,1.2317073170731707,1.5074626865671643,1.2238805970149254,0.0024552865516359115,16.803115260843793,0.00010000000000000002,2458457.412805453,0.0,0.0,0.0,0.01408450704225352,0.01408450704225352,0.01408450704225352,0.02816901408450704,0.02816901408450704,0.02816901408450704,0.40845070422535207,0.5633802816901409,0.9014084507042253,0.9295774647887324,1.0,1.0,1.0,1.0,25.90126112676029,5.0471699996851385,63.15466977429527,-405.71234450499327,0.10254820209700322,0.0001,72.0,116.5843222771744,1.3552527156068805e-20,1838.9895399999805,12.846224339080692,0.0011943738013732125,0.00319502449255121,0.004791770754241083,0.007754118436413944,0.02496333289160722,75.49648698798974,-396.33777582352144,-404.937971217023,2.2136549341538796,-422.0302245016828,6867203.635284327,0.16666666666666666,0.5694444444444444,2388.9113020522755,93.16056433637185,11.629606982001249,1.6981309095291595,-1.1698374333588815,4.277896106919029,29.963108892642154,0.8526505895755477,-405.71234450499327,-654.2790739163293,335.0148348050145,2.57626621399095,0.2155535200318545,0.059157614008427825,0.00721868129033024,13.317944157529173,49.12552472967967,1.7904299524424625,-1.9471074590511976,-1.3545296846159025,3.5625200857821926,2.4585820015799835,0.22307075754037248,0.05245396926171939,0.02330024732914892,25.628052240036396,2.216345017261044,-2.7823668533355126,0.4453447136676955,1.846731739622377,0.029492771559329164,0.022868156500253124,0.012019083004132595,10.548118723938043,1.0001171808492042,-0.5176763675598839,1.3325108868519937,0.9543198556997496,0.7168248877361028,1.9243249511260205,0.7920230479397802,1.2939547211487934e-09,5.485394805049282e-09,0.3608438560551969,0.0,1.0042024046210014,1.0098093903228478,8.03488146316727e-05,-0.3766082060445797,-0.0008341082233126941,0.9462952479591741,1.0682930391455565,1.6108287880207668,1.3877235194106647,1.535019869654303,0.721067382826508
